"","display_id","site_name","desciption","2013-2014","2014-2015","2015-2016"
"4674",251,"Goodwill Industries of Northern New England","Academic Non-Teaching Position:","0",0,0
"4675",251,"Goodwill Industries of Northern New England","Research Position:","0",0,0
"4676",251,"Goodwill Industries of Northern New England","Independant Practice:","1",0,0
"4677",251,"Goodwill Industries of Northern New England","Other (e.g. consulting):","0",0,0
"4678",251,"Goodwill Industries of Northern New England","Not Currently Employed:","0",0,0
"4679",251,"Goodwill Industries of Northern New England","Changed to Other Career Field:","0",0,0
"4680",251,"Goodwill Industries of Northern New England","Unknown:","0",0,0
"4681",574,"Grand Valley State University","Working on dissertation/Student:","0",0,0
"4682",574,"Grand Valley State University","Postdoctoral Fellow:","2",1,0
"4683",574,"Grand Valley State University","Community Mental Health Center:","0",0,0
"4684",574,"Grand Valley State University","Health Maintenance Organization:","0",0,0
"4685",574,"Grand Valley State University","Veteran's Affairs Medical Center:","0",0,0
"4686",574,"Grand Valley State University","Military Medical Center:","0",0,0
"4687",574,"Grand Valley State University","Private General Hospital:","0",0,0
"4688",574,"Grand Valley State University","General Hospital:","0",0,0
"4689",574,"Grand Valley State University","Other Medical Center:","0",0,0
"4690",574,"Grand Valley State University","Private Psychiatric Hospital:","0",0,0
"4691",574,"Grand Valley State University","State/County/Other Public Hospital:","0",0,0
"4692",574,"Grand Valley State University","Correctional Facility:","0",0,0
"4693",574,"Grand Valley State University","School District/System:","0",0,0
"4694",574,"Grand Valley State University","University Counseling Center:","0",1,0
"4695",574,"Grand Valley State University","University Teaching Faculty:","0",1,0
"4696",574,"Grand Valley State University","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4697",574,"Grand Valley State University","Medical School:","0",0,0
"4698",574,"Grand Valley State University","Academic Non-Teaching Position:","0",0,0
"4699",574,"Grand Valley State University","Research Position:","0",0,0
"4700",574,"Grand Valley State University","Independant Practice:","2",1,0
"4701",574,"Grand Valley State University","Other (e.g. consulting):","0",0,0
"4702",574,"Grand Valley State University","Not Currently Employed:","0",0,0
"4703",574,"Grand Valley State University","Changed to Other Career Field:","0",0,0
"4704",574,"Grand Valley State University","Unknown:","0",0,0
"4705",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Working on dissertation/Student:","1",0,0
"4706",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Postdoctoral Fellow:","4",5,0
"4707",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Community Mental Health Center:","0",0,0
"4708",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Health Maintenance Organization:","0",0,0
"4709",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Veteran's Affairs Medical Center:","1",4,0
"4710",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Military Medical Center:","0",0,0
"4711",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Private General Hospital:","0",0,0
"4712",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","General Hospital:","0",0,0
"4713",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Other Medical Center:","0",0,0
"4714",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Private Psychiatric Hospital:","0",0,0
"4715",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","State/County/Other Public Hospital:","0",0,0
"4716",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Correctional Facility:","0",0,0
"4717",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","School District/System:","0",0,0
"4718",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","University Counseling Center:","0",0,0
"4719",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","University Teaching Faculty:","0",0,0
"4720",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4721",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Medical School:","1",0,0
"4722",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Academic Non-Teaching Position:","0",0,0
"4723",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Research Position:","1",0,0
"4724",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Independant Practice:","1",1,0
"4725",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Other (e.g. consulting):","0",0,0
"4726",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Not Currently Employed:","1",0,0
"4727",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Changed to Other Career Field:","0",0,0
"4728",323,"Greater Hartford Clinical Psychology Internship Consortium (VA)","Unknown:","0",0,0
"4729",300,"Green Chimneys Children's Services","Working on dissertation/Student:","0",0,0
"4730",300,"Green Chimneys Children's Services","Postdoctoral Fellow:","2",0,0
"4731",300,"Green Chimneys Children's Services","Community Mental Health Center:","0",0,0
"4732",300,"Green Chimneys Children's Services","Health Maintenance Organization:","0",0,0
"4733",300,"Green Chimneys Children's Services","Veteran's Affairs Medical Center:","0",0,0
"4734",300,"Green Chimneys Children's Services","Military Medical Center:","0",0,0
"4735",300,"Green Chimneys Children's Services","Private General Hospital:","0",0,0
"4736",300,"Green Chimneys Children's Services","General Hospital:","0",0,0
"4737",300,"Green Chimneys Children's Services","Other Medical Center:","0",0,0
"4738",300,"Green Chimneys Children's Services","Private Psychiatric Hospital:","0",0,0
"4739",300,"Green Chimneys Children's Services","State/County/Other Public Hospital:","0",0,0
"4740",300,"Green Chimneys Children's Services","Correctional Facility:","0",0,0
"4741",300,"Green Chimneys Children's Services","School District/System:","0",0,0
"4742",300,"Green Chimneys Children's Services","University Counseling Center:","0",0,0
"4743",300,"Green Chimneys Children's Services","University Teaching Faculty:","0",0,0
"4744",300,"Green Chimneys Children's Services","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4745",300,"Green Chimneys Children's Services","Medical School:","0",0,0
"4746",300,"Green Chimneys Children's Services","Academic Non-Teaching Position:","0",0,0
"4747",300,"Green Chimneys Children's Services","Research Position:","0",0,0
"4748",300,"Green Chimneys Children's Services","Independant Practice:","0",0,0
"4749",300,"Green Chimneys Children's Services","Other (e.g. consulting):","2",0,0
"4750",300,"Green Chimneys Children's Services","Not Currently Employed:","0",0,0
"4751",300,"Green Chimneys Children's Services","Changed to Other Career Field:","0",0,0
"4752",300,"Green Chimneys Children's Services","Unknown:","0",0,0
"4753",128,"Greystone Park Psychiatric Hospital","Working on dissertation/Student:","0",0,0
"4754",128,"Greystone Park Psychiatric Hospital","Postdoctoral Fellow:","0",0,0
"4755",128,"Greystone Park Psychiatric Hospital","Community Mental Health Center:","0",1,0
"4756",128,"Greystone Park Psychiatric Hospital","Health Maintenance Organization:","0",0,0
"4757",128,"Greystone Park Psychiatric Hospital","Veteran's Affairs Medical Center:","1",0,0
"4758",128,"Greystone Park Psychiatric Hospital","Military Medical Center:","0",0,0
"4759",128,"Greystone Park Psychiatric Hospital","Private General Hospital:","2",0,0
"4760",128,"Greystone Park Psychiatric Hospital","General Hospital:","0",0,0
"4761",128,"Greystone Park Psychiatric Hospital","Other Medical Center:","0",0,0
"4762",128,"Greystone Park Psychiatric Hospital","Private Psychiatric Hospital:","0",0,0
"4763",128,"Greystone Park Psychiatric Hospital","State/County/Other Public Hospital:","1",1,0
"4764",128,"Greystone Park Psychiatric Hospital","Correctional Facility:","0",0,0
"4765",128,"Greystone Park Psychiatric Hospital","School District/System:","0",0,0
"4766",128,"Greystone Park Psychiatric Hospital","University Counseling Center:","0",0,0
"4767",128,"Greystone Park Psychiatric Hospital","University Teaching Faculty:","0",0,0
"4768",128,"Greystone Park Psychiatric Hospital","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4769",128,"Greystone Park Psychiatric Hospital","Medical School:","0",0,0
"4770",128,"Greystone Park Psychiatric Hospital","Academic Non-Teaching Position:","0",0,0
"4771",128,"Greystone Park Psychiatric Hospital","Research Position:","0",0,0
"4772",128,"Greystone Park Psychiatric Hospital","Independant Practice:","1",0,0
"4773",128,"Greystone Park Psychiatric Hospital","Other (e.g. consulting):","0",0,0
"4774",128,"Greystone Park Psychiatric Hospital","Not Currently Employed:","0",2,0
"4775",128,"Greystone Park Psychiatric Hospital","Changed to Other Career Field:","0",0,0
"4776",128,"Greystone Park Psychiatric Hospital","Unknown:","0",0,0
"4777",390,"Gulf Coast Veterans Health Care System","Working on dissertation/Student:","1",0,0
"4778",390,"Gulf Coast Veterans Health Care System","Postdoctoral Fellow:","3",4,0
"4779",390,"Gulf Coast Veterans Health Care System","Community Mental Health Center:","0",0,0
"4780",390,"Gulf Coast Veterans Health Care System","Health Maintenance Organization:","0",0,0
"4781",390,"Gulf Coast Veterans Health Care System","Veteran's Affairs Medical Center:","0",0,0
"4782",390,"Gulf Coast Veterans Health Care System","Military Medical Center:","0",0,0
"4783",390,"Gulf Coast Veterans Health Care System","Private General Hospital:","0",0,0
"4784",390,"Gulf Coast Veterans Health Care System","General Hospital:","0",0,0
"4785",390,"Gulf Coast Veterans Health Care System","Other Medical Center:","0",0,0
"4786",390,"Gulf Coast Veterans Health Care System","Private Psychiatric Hospital:","0",0,0
"4787",390,"Gulf Coast Veterans Health Care System","State/County/Other Public Hospital:","0",0,0
"4788",390,"Gulf Coast Veterans Health Care System","Correctional Facility:","0",0,0
"4789",390,"Gulf Coast Veterans Health Care System","School District/System:","0",0,0
"4790",390,"Gulf Coast Veterans Health Care System","University Counseling Center:","0",0,0
"4791",390,"Gulf Coast Veterans Health Care System","University Teaching Faculty:","1",0,0
"4792",390,"Gulf Coast Veterans Health Care System","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4793",390,"Gulf Coast Veterans Health Care System","Medical School:","0",0,0
"4794",390,"Gulf Coast Veterans Health Care System","Academic Non-Teaching Position:","0",0,0
"4795",390,"Gulf Coast Veterans Health Care System","Research Position:","0",0,0
"4796",390,"Gulf Coast Veterans Health Care System","Independant Practice:","0",0,0
"4797",390,"Gulf Coast Veterans Health Care System","Other (e.g. consulting):","0",0,0
"4798",390,"Gulf Coast Veterans Health Care System","Not Currently Employed:","1",0,0
"4799",390,"Gulf Coast Veterans Health Care System","Changed to Other Career Field:","0",0,0
"4800",390,"Gulf Coast Veterans Health Care System","Unknown:","0",0,0
"4801",145,"Hamilton Health Sciences","Working on dissertation/Student:","3",1,0
"4802",145,"Hamilton Health Sciences","Postdoctoral Fellow:","0",0,0
"4803",145,"Hamilton Health Sciences","Community Mental Health Center:","0",0,0
"4804",145,"Hamilton Health Sciences","Health Maintenance Organization:","0",0,0
"4805",145,"Hamilton Health Sciences","Veteran's Affairs Medical Center:","0",0,0
"4806",145,"Hamilton Health Sciences","Military Medical Center:","0",0,0
"4807",145,"Hamilton Health Sciences","Private General Hospital:","0",0,0
"4808",145,"Hamilton Health Sciences","General Hospital:","0",0,0
"4809",145,"Hamilton Health Sciences","Other Medical Center:","0",0,0
"4810",145,"Hamilton Health Sciences","Private Psychiatric Hospital:","0",0,0
"4811",145,"Hamilton Health Sciences","State/County/Other Public Hospital:","1",1,0
"4812",145,"Hamilton Health Sciences","Correctional Facility:","0",0,0
"4813",145,"Hamilton Health Sciences","School District/System:","0",1,0
"4814",145,"Hamilton Health Sciences","University Counseling Center:","0",0,0
"4815",145,"Hamilton Health Sciences","University Teaching Faculty:","0",0,0
"4816",145,"Hamilton Health Sciences","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4817",145,"Hamilton Health Sciences","Medical School:","0",0,0
"4818",145,"Hamilton Health Sciences","Academic Non-Teaching Position:","0",0,0
"4819",145,"Hamilton Health Sciences","Research Position:","2",0,0
"4820",145,"Hamilton Health Sciences","Independant Practice:","1",1,0
"4821",145,"Hamilton Health Sciences","Other (e.g. consulting):","0",0,0
"4822",145,"Hamilton Health Sciences","Not Currently Employed:","1",0,0
"4823",145,"Hamilton Health Sciences","Changed to Other Career Field:","0",0,0
"4824",145,"Hamilton Health Sciences","Unknown:","0",0,0
"4825",1527,"Hamilton Health Sciences","Working on dissertation/Student:","1",0,0
"4826",1527,"Hamilton Health Sciences","Postdoctoral Fellow:","0",1,0
"4827",1527,"Hamilton Health Sciences","Community Mental Health Center:","0",0,0
"4828",1527,"Hamilton Health Sciences","Health Maintenance Organization:","0",0,0
"4829",1527,"Hamilton Health Sciences","Veteran's Affairs Medical Center:","0",0,0
"4830",1527,"Hamilton Health Sciences","Military Medical Center:","0",0,0
"4831",1527,"Hamilton Health Sciences","Private General Hospital:","0",0,0
"4832",1527,"Hamilton Health Sciences","General Hospital:","1",0,0
"4833",1527,"Hamilton Health Sciences","Other Medical Center:","0",0,0
"4834",1527,"Hamilton Health Sciences","Private Psychiatric Hospital:","0",0,0
"4835",1527,"Hamilton Health Sciences","State/County/Other Public Hospital:","0",0,0
"4836",1527,"Hamilton Health Sciences","Correctional Facility:","0",0,0
"4837",1527,"Hamilton Health Sciences","School District/System:","0",0,0
"4838",1527,"Hamilton Health Sciences","University Counseling Center:","0",0,0
"4839",1527,"Hamilton Health Sciences","University Teaching Faculty:","0",0,0
"4840",1527,"Hamilton Health Sciences","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4841",1527,"Hamilton Health Sciences","Medical School:","0",0,0
"4842",1527,"Hamilton Health Sciences","Academic Non-Teaching Position:","0",0,0
"4843",1527,"Hamilton Health Sciences","Research Position:","1",0,0
"4844",1527,"Hamilton Health Sciences","Independant Practice:","1",1,0
"4845",1527,"Hamilton Health Sciences","Other (e.g. consulting):","0",0,0
"4846",1527,"Hamilton Health Sciences","Not Currently Employed:","0",0,0
"4847",1527,"Hamilton Health Sciences","Changed to Other Career Field:","0",0,0
"4848",1527,"Hamilton Health Sciences","Unknown:","0",0,0
"4849",413,"Hamilton-Madison House Inc","Working on dissertation/Student:","1",1,0
"4850",413,"Hamilton-Madison House Inc","Postdoctoral Fellow:","3",2,0
"4851",413,"Hamilton-Madison House Inc","Community Mental Health Center:","2",0,0
"4852",413,"Hamilton-Madison House Inc","Health Maintenance Organization:","0",0,0
"4853",413,"Hamilton-Madison House Inc","Veteran's Affairs Medical Center:","0",0,0
"4854",413,"Hamilton-Madison House Inc","Military Medical Center:","0",0,0
"4855",413,"Hamilton-Madison House Inc","Private General Hospital:","1",0,0
"4856",413,"Hamilton-Madison House Inc","General Hospital:","0",0,0
"4857",413,"Hamilton-Madison House Inc","Other Medical Center:","0",0,0
"4858",413,"Hamilton-Madison House Inc","Private Psychiatric Hospital:","0",0,0
"4859",413,"Hamilton-Madison House Inc","State/County/Other Public Hospital:","0",0,0
"4860",413,"Hamilton-Madison House Inc","Correctional Facility:","0",0,0
"4861",413,"Hamilton-Madison House Inc","School District/System:","0",0,0
"4862",413,"Hamilton-Madison House Inc","University Counseling Center:","0",0,0
"4863",413,"Hamilton-Madison House Inc","University Teaching Faculty:","0",0,0
"4864",413,"Hamilton-Madison House Inc","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4865",413,"Hamilton-Madison House Inc","Medical School:","0",0,0
"4866",413,"Hamilton-Madison House Inc","Academic Non-Teaching Position:","0",0,0
"4867",413,"Hamilton-Madison House Inc","Research Position:","0",0,0
"4868",413,"Hamilton-Madison House Inc","Independant Practice:","0",0,0
"4869",413,"Hamilton-Madison House Inc","Other (e.g. consulting):","0",0,0
"4870",413,"Hamilton-Madison House Inc","Not Currently Employed:","0",0,0
"4871",413,"Hamilton-Madison House Inc","Changed to Other Career Field:","0",0,0
"4872",413,"Hamilton-Madison House Inc","Unknown:","1",0,0
"4873",656,"Hamm Clinic","Working on dissertation/Student:","0",1,0
"4874",656,"Hamm Clinic","Postdoctoral Fellow:","2",1,0
"4875",656,"Hamm Clinic","Community Mental Health Center:","0",1,0
"4876",656,"Hamm Clinic","Health Maintenance Organization:","0",0,0
"4877",656,"Hamm Clinic","Veteran's Affairs Medical Center:","0",1,0
"4878",656,"Hamm Clinic","Military Medical Center:","0",0,0
"4879",656,"Hamm Clinic","Private General Hospital:","0",0,0
"4880",656,"Hamm Clinic","General Hospital:","0",0,0
"4881",656,"Hamm Clinic","Other Medical Center:","1",0,0
"4882",656,"Hamm Clinic","Private Psychiatric Hospital:","0",0,0
"4883",656,"Hamm Clinic","State/County/Other Public Hospital:","0",0,0
"4884",656,"Hamm Clinic","Correctional Facility:","0",0,0
"4885",656,"Hamm Clinic","School District/System:","0",0,0
"4886",656,"Hamm Clinic","University Counseling Center:","0",0,0
"4887",656,"Hamm Clinic","University Teaching Faculty:","0",0,0
"4888",656,"Hamm Clinic","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4889",656,"Hamm Clinic","Medical School:","0",0,0
"4890",656,"Hamm Clinic","Academic Non-Teaching Position:","0",0,0
"4891",656,"Hamm Clinic","Research Position:","0",0,0
"4892",656,"Hamm Clinic","Independant Practice:","0",0,0
"4893",656,"Hamm Clinic","Other (e.g. consulting):","1",0,0
"4894",656,"Hamm Clinic","Not Currently Employed:","0",0,0
"4895",656,"Hamm Clinic","Changed to Other Career Field:","0",0,0
"4896",656,"Hamm Clinic","Unknown:","0",0,0
"4897",662,"Harris County Juvenile Probation Department","Working on dissertation/Student:","0",0,0
"4898",662,"Harris County Juvenile Probation Department","Postdoctoral Fellow:","1",3,3
"4899",662,"Harris County Juvenile Probation Department","Community Mental Health Center:","0",2,1
"4900",662,"Harris County Juvenile Probation Department","Health Maintenance Organization:","0",0,0
"4901",662,"Harris County Juvenile Probation Department","Veteran's Affairs Medical Center:","0",0,0
"4902",662,"Harris County Juvenile Probation Department","Military Medical Center:","0",0,0
"4903",662,"Harris County Juvenile Probation Department","Private General Hospital:","0",0,0
"4904",662,"Harris County Juvenile Probation Department","General Hospital:","0",0,0
"4905",662,"Harris County Juvenile Probation Department","Other Medical Center:","0",0,0
"4906",662,"Harris County Juvenile Probation Department","Private Psychiatric Hospital:","0",0,0
"4907",662,"Harris County Juvenile Probation Department","State/County/Other Public Hospital:","0",0,0
"4908",662,"Harris County Juvenile Probation Department","Correctional Facility:","1",1,1
"4909",662,"Harris County Juvenile Probation Department","School District/System:","0",0,0
"4910",662,"Harris County Juvenile Probation Department","University Counseling Center:","0",0,0
"4911",662,"Harris County Juvenile Probation Department","University Teaching Faculty:","0",0,0
"4912",662,"Harris County Juvenile Probation Department","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4913",662,"Harris County Juvenile Probation Department","Medical School:","0",0,0
"4914",662,"Harris County Juvenile Probation Department","Academic Non-Teaching Position:","0",0,0
"4915",662,"Harris County Juvenile Probation Department","Research Position:","0",0,0
"4916",662,"Harris County Juvenile Probation Department","Independant Practice:","1",0,1
"4917",662,"Harris County Juvenile Probation Department","Other (e.g. consulting):","0",0,0
"4918",662,"Harris County Juvenile Probation Department","Not Currently Employed:","0",0,0
"4919",662,"Harris County Juvenile Probation Department","Changed to Other Career Field:","0",0,0
"4920",662,"Harris County Juvenile Probation Department","Unknown:","0",0,0
"4921",406,"Harvard Medical School/Massachusetts General Hospital","Working on dissertation/Student:","0",0,0
"4922",406,"Harvard Medical School/Massachusetts General Hospital","Postdoctoral Fellow:","11",11,0
"4923",406,"Harvard Medical School/Massachusetts General Hospital","Community Mental Health Center:","0",0,0
"4924",406,"Harvard Medical School/Massachusetts General Hospital","Health Maintenance Organization:","0",0,0
"4925",406,"Harvard Medical School/Massachusetts General Hospital","Veteran's Affairs Medical Center:","1",0,0
"4926",406,"Harvard Medical School/Massachusetts General Hospital","Military Medical Center:","0",0,0
"4927",406,"Harvard Medical School/Massachusetts General Hospital","Private General Hospital:","9",10,0
"4928",406,"Harvard Medical School/Massachusetts General Hospital","General Hospital:","0",0,0
"4929",406,"Harvard Medical School/Massachusetts General Hospital","Other Medical Center:","0",0,0
"4930",406,"Harvard Medical School/Massachusetts General Hospital","Private Psychiatric Hospital:","1",0,0
"4931",406,"Harvard Medical School/Massachusetts General Hospital","State/County/Other Public Hospital:","0",0,0
"4932",406,"Harvard Medical School/Massachusetts General Hospital","Correctional Facility:","0",0,0
"4933",406,"Harvard Medical School/Massachusetts General Hospital","School District/System:","0",0,0
"4934",406,"Harvard Medical School/Massachusetts General Hospital","University Counseling Center:","0",0,0
"4935",406,"Harvard Medical School/Massachusetts General Hospital","University Teaching Faculty:","0",1,0
"4936",406,"Harvard Medical School/Massachusetts General Hospital","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4937",406,"Harvard Medical School/Massachusetts General Hospital","Medical School:","0",0,0
"4938",406,"Harvard Medical School/Massachusetts General Hospital","Academic Non-Teaching Position:","0",0,0
"4939",406,"Harvard Medical School/Massachusetts General Hospital","Research Position:","0",0,0
"4940",406,"Harvard Medical School/Massachusetts General Hospital","Independant Practice:","0",0,0
"4941",406,"Harvard Medical School/Massachusetts General Hospital","Other (e.g. consulting):","0",0,0
"4942",406,"Harvard Medical School/Massachusetts General Hospital","Not Currently Employed:","0",0,0
"4943",406,"Harvard Medical School/Massachusetts General Hospital","Changed to Other Career Field:","0",0,0
"4944",406,"Harvard Medical School/Massachusetts General Hospital","Unknown:","0",0,0
"4945",38,"Harvard Medical School/McLean Hospital","Working on dissertation/Student:","0",0,0
"4946",38,"Harvard Medical School/McLean Hospital","Postdoctoral Fellow:","0",8,0
"4947",38,"Harvard Medical School/McLean Hospital","Community Mental Health Center:","0",0,0
"4948",38,"Harvard Medical School/McLean Hospital","Health Maintenance Organization:","0",0,0
"4949",38,"Harvard Medical School/McLean Hospital","Veteran's Affairs Medical Center:","0",0,0
"4950",38,"Harvard Medical School/McLean Hospital","Military Medical Center:","0",0,0
"4951",38,"Harvard Medical School/McLean Hospital","Private General Hospital:","0",0,0
"4952",38,"Harvard Medical School/McLean Hospital","General Hospital:","0",0,0
"4953",38,"Harvard Medical School/McLean Hospital","Other Medical Center:","0",0,0
"4954",38,"Harvard Medical School/McLean Hospital","Private Psychiatric Hospital:","0",0,0
"4955",38,"Harvard Medical School/McLean Hospital","State/County/Other Public Hospital:","0",0,0
"4956",38,"Harvard Medical School/McLean Hospital","Correctional Facility:","0",0,0
"4957",38,"Harvard Medical School/McLean Hospital","School District/System:","0",0,0
"4958",38,"Harvard Medical School/McLean Hospital","University Counseling Center:","0",0,0
"4959",38,"Harvard Medical School/McLean Hospital","University Teaching Faculty:","1",0,0
"4960",38,"Harvard Medical School/McLean Hospital","2 or 4 year Undergraduate Teaching Position:","1",0,0
"4961",38,"Harvard Medical School/McLean Hospital","Medical School:","0",0,0
"4962",38,"Harvard Medical School/McLean Hospital","Academic Non-Teaching Position:","3",0,0
"4963",38,"Harvard Medical School/McLean Hospital","Research Position:","0",0,0
"4964",38,"Harvard Medical School/McLean Hospital","Independant Practice:","1",0,0
"4965",38,"Harvard Medical School/McLean Hospital","Other (e.g. consulting):","0",0,0
"4966",38,"Harvard Medical School/McLean Hospital","Not Currently Employed:","0",0,0
"4967",38,"Harvard Medical School/McLean Hospital","Changed to Other Career Field:","0",0,0
"4968",38,"Harvard Medical School/McLean Hospital","Unknown:","0",0,0
"4969",164,"Harvard Medical School/The Children's Hospital","Working on dissertation/Student:","0",0,0
"4970",164,"Harvard Medical School/The Children's Hospital","Postdoctoral Fellow:","7",7,0
"4971",164,"Harvard Medical School/The Children's Hospital","Community Mental Health Center:","0",0,0
"4972",164,"Harvard Medical School/The Children's Hospital","Health Maintenance Organization:","0",0,0
"4973",164,"Harvard Medical School/The Children's Hospital","Veteran's Affairs Medical Center:","0",0,0
"4974",164,"Harvard Medical School/The Children's Hospital","Military Medical Center:","0",0,0
"4975",164,"Harvard Medical School/The Children's Hospital","Private General Hospital:","0",0,0
"4976",164,"Harvard Medical School/The Children's Hospital","General Hospital:","0",0,0
"4977",164,"Harvard Medical School/The Children's Hospital","Other Medical Center:","0",0,0
"4978",164,"Harvard Medical School/The Children's Hospital","Private Psychiatric Hospital:","0",0,0
"4979",164,"Harvard Medical School/The Children's Hospital","State/County/Other Public Hospital:","0",0,0
"4980",164,"Harvard Medical School/The Children's Hospital","Correctional Facility:","0",0,0
"4981",164,"Harvard Medical School/The Children's Hospital","School District/System:","0",0,0
"4982",164,"Harvard Medical School/The Children's Hospital","University Counseling Center:","0",0,0
"4983",164,"Harvard Medical School/The Children's Hospital","University Teaching Faculty:","0",0,0
"4984",164,"Harvard Medical School/The Children's Hospital","2 or 4 year Undergraduate Teaching Position:","0",0,0
"4985",164,"Harvard Medical School/The Children's Hospital","Medical School:","0",0,0
"4986",164,"Harvard Medical School/The Children's Hospital","Academic Non-Teaching Position:","0",0,0
"4987",164,"Harvard Medical School/The Children's Hospital","Research Position:","0",0,0
"4988",164,"Harvard Medical School/The Children's Hospital","Independant Practice:","0",0,0
"4989",164,"Harvard Medical School/The Children's Hospital","Other (e.g. consulting):","0",0,0
"4990",164,"Harvard Medical School/The Children's Hospital","Not Currently Employed:","0",0,0
"4991",164,"Harvard Medical School/The Children's Hospital","Changed to Other Career Field:","0",0,0
"4992",164,"Harvard Medical School/The Children's Hospital","Unknown:","0",0,0
"4993",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Working on dissertation/Student:","6",0,0
"4994",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Postdoctoral Fellow:","0",0,0
"4995",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Community Mental Health Center:","0",0,0
"4996",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Health Maintenance Organization:","0",0,0
"4997",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Veteran's Affairs Medical Center:","0",0,0
"4998",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Military Medical Center:","0",0,0
"4999",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Private General Hospital:","0",0,0
"5000",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","General Hospital:","0",0,0
"5001",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Other Medical Center:","0",0,0
"5002",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Private Psychiatric Hospital:","0",0,0
"5003",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","State/County/Other Public Hospital:","0",0,0
"5004",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Correctional Facility:","0",0,0
"5005",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","School District/System:","0",0,0
"5006",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","University Counseling Center:","0",0,0
"5007",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","University Teaching Faculty:","0",0,0
"5008",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","2 or 4 year Undergraduate Teaching Position:","0",0,0
"5009",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Medical School:","0",0,0
"5010",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Academic Non-Teaching Position:","0",0,0
"5011",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Research Position:","0",0,0
"5012",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Independant Practice:","0",0,0
"5013",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Other (e.g. consulting):","0",0,0
"5014",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Not Currently Employed:","0",0,0
"5015",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Changed to Other Career Field:","0",0,0
"5016",194,"Hawai`i School of Professional Psychology Internship Consortium at Argosy University","Unknown:","0",0,0
"5017",1364,"Hawaii Psychology Internship Consortium","Working on dissertation/Student:","0",0,0
"5018",1364,"Hawaii Psychology Internship Consortium","Postdoctoral Fellow:","0",0,0
"5019",1364,"Hawaii Psychology Internship Consortium","Community Mental Health Center:","1",1,0
"5020",1364,"Hawaii Psychology Internship Consortium","Health Maintenance Organization:","0",0,0
