"","display_id","site_name","desciption","2014-2015","2015-2016","2016-2017"
"953",388,"Central Regional Hospital","Total number of interns from Ph.D. programs:","2","2",NA
"954",388,"Central Regional Hospital","Total number of interns from Psy.D. programs:","2","2",NA
"955",388,"Central Regional Hospital","Total number of interns from Ed.D. programs:","0","0",NA
"956",388,"Central Regional Hospital","Number of interns that come from a Clinical Psychology program","3","4",NA
"957",388,"Central Regional Hospital","Number of interns that come from a Counseling Psychology program","0","0",NA
"958",388,"Central Regional Hospital","Number of interns that come from a School Psychology program","1","0",NA
"959",388,"Central Regional Hospital","Range of integrated assessment reports: lowest number of reports written","6","10",NA
"960",388,"Central Regional Hospital","Range of integrated assessment reports: highest number of reports written","28","34",NA
"961",617,"Central Texas Internship in Clinical and Forensic Psychology","Number of Completed Applications:",NA,NA,NA
"962",617,"Central Texas Internship in Clinical and Forensic Psychology","Number of applicants invited for interviews:",NA,NA,NA
"963",617,"Central Texas Internship in Clinical and Forensic Psychology","Total number of interns:",NA,NA,NA
"964",617,"Central Texas Internship in Clinical and Forensic Psychology","Total number of interns from APA/CPA accredited programs:",NA,NA,NA
"965",617,"Central Texas Internship in Clinical and Forensic Psychology","Total number of interns from Ph.D. programs:",NA,NA,NA
"966",617,"Central Texas Internship in Clinical and Forensic Psychology","Total number of interns from Psy.D. programs:",NA,NA,NA
"967",617,"Central Texas Internship in Clinical and Forensic Psychology","Total number of interns from Ed.D. programs:",NA,NA,NA
"968",617,"Central Texas Internship in Clinical and Forensic Psychology","Number of interns that come from a Clinical Psychology program",NA,NA,NA
"969",617,"Central Texas Internship in Clinical and Forensic Psychology","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"970",617,"Central Texas Internship in Clinical and Forensic Psychology","Number of interns that come from a School Psychology program",NA,NA,NA
"971",617,"Central Texas Internship in Clinical and Forensic Psychology","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"972",617,"Central Texas Internship in Clinical and Forensic Psychology","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"973",122,"Central Texas Veterans Health Care System","Number of Completed Applications:","101","210",NA
"974",122,"Central Texas Veterans Health Care System","Number of applicants invited for interviews:","40","51",NA
"975",122,"Central Texas Veterans Health Care System","Total number of interns:","6","6",NA
"976",122,"Central Texas Veterans Health Care System","Total number of interns from APA/CPA accredited programs:","6","6",NA
"977",122,"Central Texas Veterans Health Care System","Total number of interns from Ph.D. programs:","4","6",NA
"978",122,"Central Texas Veterans Health Care System","Total number of interns from Psy.D. programs:","2","0",NA
"979",122,"Central Texas Veterans Health Care System","Total number of interns from Ed.D. programs:","0","0",NA
"980",122,"Central Texas Veterans Health Care System","Number of interns that come from a Clinical Psychology program","6","5",NA
"981",122,"Central Texas Veterans Health Care System","Number of interns that come from a Counseling Psychology program","0","1",NA
"982",122,"Central Texas Veterans Health Care System","Number of interns that come from a School Psychology program","0","0",NA
"983",122,"Central Texas Veterans Health Care System","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"984",122,"Central Texas Veterans Health Care System","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"985",709,"Central Washington University","Number of Completed Applications:","76","65",NA
"986",709,"Central Washington University","Number of applicants invited for interviews:","28","32",NA
"987",709,"Central Washington University","Total number of interns:","2","3",NA
"988",709,"Central Washington University","Total number of interns from APA/CPA accredited programs:","2","3",NA
"989",709,"Central Washington University","Total number of interns from Ph.D. programs:","1","2",NA
"990",709,"Central Washington University","Total number of interns from Psy.D. programs:","1","1",NA
"991",709,"Central Washington University","Total number of interns from Ed.D. programs:","0","0",NA
"992",709,"Central Washington University","Number of interns that come from a Clinical Psychology program","1","2",NA
"993",709,"Central Washington University","Number of interns that come from a Counseling Psychology program","1","1",NA
"994",709,"Central Washington University","Number of interns that come from a School Psychology program","0","0",NA
"995",709,"Central Washington University","Range of integrated assessment reports: lowest number of reports written","0","4",NA
"996",709,"Central Washington University","Range of integrated assessment reports: highest number of reports written","33","32",NA
"997",1588,"CHAC (Community Health Awareness Council)","Number of Completed Applications:","16","27",NA
"998",1588,"CHAC (Community Health Awareness Council)","Number of applicants invited for interviews:","11","19",NA
"999",1588,"CHAC (Community Health Awareness Council)","Total number of interns:","2","4",NA
"1000",1588,"CHAC (Community Health Awareness Council)","Total number of interns from APA/CPA accredited programs:","2","4",NA
"1001",1588,"CHAC (Community Health Awareness Council)","Total number of interns from Ph.D. programs:","2","4",NA
"1002",1588,"CHAC (Community Health Awareness Council)","Total number of interns from Psy.D. programs:",NA,NA,NA
"1003",1588,"CHAC (Community Health Awareness Council)","Total number of interns from Ed.D. programs:",NA,NA,NA
"1004",1588,"CHAC (Community Health Awareness Council)","Number of interns that come from a Clinical Psychology program","2","4",NA
"1005",1588,"CHAC (Community Health Awareness Council)","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"1006",1588,"CHAC (Community Health Awareness Council)","Number of interns that come from a School Psychology program",NA,NA,NA
"1007",1588,"CHAC (Community Health Awareness Council)","Range of integrated assessment reports: lowest number of reports written","4","4",NA
"1008",1588,"CHAC (Community Health Awareness Council)","Range of integrated assessment reports: highest number of reports written","6","6",NA
"1009",214,"Charles George VA Medical Center","Number of Completed Applications:","116","150",NA
"1010",214,"Charles George VA Medical Center","Number of applicants invited for interviews:","24","24",NA
"1011",214,"Charles George VA Medical Center","Total number of interns:","3","3",NA
"1012",214,"Charles George VA Medical Center","Total number of interns from APA/CPA accredited programs:","3","3",NA
"1013",214,"Charles George VA Medical Center","Total number of interns from Ph.D. programs:","1","3",NA
"1014",214,"Charles George VA Medical Center","Total number of interns from Psy.D. programs:","2","0",NA
"1015",214,"Charles George VA Medical Center","Total number of interns from Ed.D. programs:","0","0",NA
"1016",214,"Charles George VA Medical Center","Number of interns that come from a Clinical Psychology program","3","3",NA
"1017",214,"Charles George VA Medical Center","Number of interns that come from a Counseling Psychology program","0","0",NA
"1018",214,"Charles George VA Medical Center","Number of interns that come from a School Psychology program","0","0",NA
"1019",214,"Charles George VA Medical Center","Range of integrated assessment reports: lowest number of reports written","10","10",NA
"1020",214,"Charles George VA Medical Center","Range of integrated assessment reports: highest number of reports written","32","35",NA
"1021",293,"Charleston Consortium Internship","Number of Completed Applications:","314","308",NA
"1022",293,"Charleston Consortium Internship","Number of applicants invited for interviews:","127","125",NA
"1023",293,"Charleston Consortium Internship","Total number of interns:","20","21",NA
"1024",293,"Charleston Consortium Internship","Total number of interns from APA/CPA accredited programs:","20","19",NA
"1025",293,"Charleston Consortium Internship","Total number of interns from Ph.D. programs:","20","21",NA
"1026",293,"Charleston Consortium Internship","Total number of interns from Psy.D. programs:","0","0",NA
"1027",293,"Charleston Consortium Internship","Total number of interns from Ed.D. programs:","0","0",NA
"1028",293,"Charleston Consortium Internship","Number of interns that come from a Clinical Psychology program","19","21",NA
"1029",293,"Charleston Consortium Internship","Number of interns that come from a Counseling Psychology program",NA,"0",NA
"1030",293,"Charleston Consortium Internship","Number of interns that come from a School Psychology program","1","0",NA
"1031",293,"Charleston Consortium Internship","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1032",293,"Charleston Consortium Internship","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1033",243,"Chehalem Youth and Family Services","Number of Completed Applications:","35","34",NA
"1034",243,"Chehalem Youth and Family Services","Number of applicants invited for interviews:","26","26",NA
"1035",243,"Chehalem Youth and Family Services","Total number of interns:","2","3",NA
"1036",243,"Chehalem Youth and Family Services","Total number of interns from APA/CPA accredited programs:","2","3",NA
"1037",243,"Chehalem Youth and Family Services","Total number of interns from Ph.D. programs:","0","",NA
"1038",243,"Chehalem Youth and Family Services","Total number of interns from Psy.D. programs:","2","3",NA
"1039",243,"Chehalem Youth and Family Services","Total number of interns from Ed.D. programs:","0","",NA
"1040",243,"Chehalem Youth and Family Services","Number of interns that come from a Clinical Psychology program","2","3",NA
"1041",243,"Chehalem Youth and Family Services","Number of interns that come from a Counseling Psychology program","0","",NA
"1042",243,"Chehalem Youth and Family Services","Number of interns that come from a School Psychology program","0","",NA
"1043",243,"Chehalem Youth and Family Services","Range of integrated assessment reports: lowest number of reports written","2","2",NA
"1044",243,"Chehalem Youth and Family Services","Range of integrated assessment reports: highest number of reports written","27","50+",NA
"1045",110,"Cherokee Health Systems","Number of Completed Applications:","144","119",NA
"1046",110,"Cherokee Health Systems","Number of applicants invited for interviews:","34","32",NA
"1047",110,"Cherokee Health Systems","Total number of interns:","4","3",NA
"1048",110,"Cherokee Health Systems","Total number of interns from APA/CPA accredited programs:","4","3",NA
"1049",110,"Cherokee Health Systems","Total number of interns from Ph.D. programs:","2","1",NA
"1050",110,"Cherokee Health Systems","Total number of interns from Psy.D. programs:","2","2",NA
"1051",110,"Cherokee Health Systems","Total number of interns from Ed.D. programs:","0","0",NA
"1052",110,"Cherokee Health Systems","Number of interns that come from a Clinical Psychology program","3","3",NA
"1053",110,"Cherokee Health Systems","Number of interns that come from a Counseling Psychology program","1","0",NA
"1054",110,"Cherokee Health Systems","Number of interns that come from a School Psychology program","0","0",NA
"1055",110,"Cherokee Health Systems","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1056",110,"Cherokee Health Systems","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1057",247,"Chestnut Hill College Internship Consortium","Number of Completed Applications:","27","51",NA
"1058",247,"Chestnut Hill College Internship Consortium","Number of applicants invited for interviews:","19","32",NA
"1059",247,"Chestnut Hill College Internship Consortium","Total number of interns:","10","10",NA
"1060",247,"Chestnut Hill College Internship Consortium","Total number of interns from APA/CPA accredited programs:","10","10",NA
"1061",247,"Chestnut Hill College Internship Consortium","Total number of interns from Ph.D. programs:","0","0",NA
"1062",247,"Chestnut Hill College Internship Consortium","Total number of interns from Psy.D. programs:","10","10",NA
"1063",247,"Chestnut Hill College Internship Consortium","Total number of interns from Ed.D. programs:","0","0",NA
"1064",247,"Chestnut Hill College Internship Consortium","Number of interns that come from a Clinical Psychology program","10","9",NA
"1065",247,"Chestnut Hill College Internship Consortium","Number of interns that come from a Counseling Psychology program","0","0",NA
"1066",247,"Chestnut Hill College Internship Consortium","Number of interns that come from a School Psychology program","0","1",NA
"1067",247,"Chestnut Hill College Internship Consortium","Range of integrated assessment reports: lowest number of reports written","3","6",NA
"1068",247,"Chestnut Hill College Internship Consortium","Range of integrated assessment reports: highest number of reports written","15","25",NA
"1069",1459,"Cheyenne Veterans Affairs Medical Center","Number of Completed Applications:","61","39",NA
"1070",1459,"Cheyenne Veterans Affairs Medical Center","Number of applicants invited for interviews:","31","28",NA
"1071",1459,"Cheyenne Veterans Affairs Medical Center","Total number of interns:","3","3",NA
"1072",1459,"Cheyenne Veterans Affairs Medical Center","Total number of interns from APA/CPA accredited programs:","3","3",NA
"1073",1459,"Cheyenne Veterans Affairs Medical Center","Total number of interns from Ph.D. programs:","1","1",NA
"1074",1459,"Cheyenne Veterans Affairs Medical Center","Total number of interns from Psy.D. programs:","2","2",NA
"1075",1459,"Cheyenne Veterans Affairs Medical Center","Total number of interns from Ed.D. programs:",NA,NA,NA
"1076",1459,"Cheyenne Veterans Affairs Medical Center","Number of interns that come from a Clinical Psychology program","3","2",NA
"1077",1459,"Cheyenne Veterans Affairs Medical Center","Number of interns that come from a Counseling Psychology program",NA,"1",NA
"1078",1459,"Cheyenne Veterans Affairs Medical Center","Number of interns that come from a School Psychology program",NA,NA,NA
"1079",1459,"Cheyenne Veterans Affairs Medical Center","Range of integrated assessment reports: lowest number of reports written","10","4",NA
"1080",1459,"Cheyenne Veterans Affairs Medical Center","Range of integrated assessment reports: highest number of reports written","90","24",NA
"1081",113,"Chicago Area Christian Training Consortium","Number of Completed Applications:","71","70",NA
"1082",113,"Chicago Area Christian Training Consortium","Number of applicants invited for interviews:","34","34",NA
"1083",113,"Chicago Area Christian Training Consortium","Total number of interns:","6","6",NA
"1084",113,"Chicago Area Christian Training Consortium","Total number of interns from APA/CPA accredited programs:","6","6",NA
"1085",113,"Chicago Area Christian Training Consortium","Total number of interns from Ph.D. programs:","2","1",NA
"1086",113,"Chicago Area Christian Training Consortium","Total number of interns from Psy.D. programs:","4","5",NA
"1087",113,"Chicago Area Christian Training Consortium","Total number of interns from Ed.D. programs:","0","0",NA
"1088",113,"Chicago Area Christian Training Consortium","Number of interns that come from a Clinical Psychology program","6","5",NA
"1089",113,"Chicago Area Christian Training Consortium","Number of interns that come from a Counseling Psychology program","0","1",NA
"1090",113,"Chicago Area Christian Training Consortium","Number of interns that come from a School Psychology program","0","0",NA
"1091",113,"Chicago Area Christian Training Consortium","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1092",113,"Chicago Area Christian Training Consortium","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1093",771,"Child and Adolescent Behavioral Health","Number of Completed Applications:","119","139",NA
"1094",771,"Child and Adolescent Behavioral Health","Number of applicants invited for interviews:","24","30",NA
"1095",771,"Child and Adolescent Behavioral Health","Total number of interns:","4","5",NA
"1096",771,"Child and Adolescent Behavioral Health","Total number of interns from APA/CPA accredited programs:","4","5",NA
"1097",771,"Child and Adolescent Behavioral Health","Total number of interns from Ph.D. programs:","1","2",NA
"1098",771,"Child and Adolescent Behavioral Health","Total number of interns from Psy.D. programs:","3","3",NA
"1099",771,"Child and Adolescent Behavioral Health","Total number of interns from Ed.D. programs:","0","0",NA
"1100",771,"Child and Adolescent Behavioral Health","Number of interns that come from a Clinical Psychology program","4","5",NA
"1101",771,"Child and Adolescent Behavioral Health","Number of interns that come from a Counseling Psychology program","0","0",NA
"1102",771,"Child and Adolescent Behavioral Health","Number of interns that come from a School Psychology program","0","0",NA
"1103",771,"Child and Adolescent Behavioral Health","Range of integrated assessment reports: lowest number of reports written","7","14",NA
"1104",771,"Child and Adolescent Behavioral Health","Range of integrated assessment reports: highest number of reports written","64","73",NA
"1105",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Number of Completed Applications:","113","123",NA
"1106",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Number of applicants invited for interviews:","22","21",NA
"1107",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Total number of interns:","3","3",NA
"1108",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Total number of interns from APA/CPA accredited programs:","3","3",NA
"1109",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Total number of interns from Ph.D. programs:","2","1",NA
"1110",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Total number of interns from Psy.D. programs:","0","2",NA
"1111",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Total number of interns from Ed.D. programs:","0",NA,NA
"1112",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Number of interns that come from a Clinical Psychology program","3","3",NA
"1113",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Number of interns that come from a Counseling Psychology program","0","0",NA
"1114",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Number of interns that come from a School Psychology program","0","0",NA
"1115",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1116",716,"Child and Adolescent Services (CAS)/ University of California, San Francisco/ San Francisco General Hospital","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1117",562,"Child and Family Guidance Center","Number of Completed Applications:","102","97",NA
"1118",562,"Child and Family Guidance Center","Number of applicants invited for interviews:","57","60",NA
"1119",562,"Child and Family Guidance Center","Total number of interns:","6","6",NA
"1120",562,"Child and Family Guidance Center","Total number of interns from APA/CPA accredited programs:","6","6",NA
"1121",562,"Child and Family Guidance Center","Total number of interns from Ph.D. programs:","2","1",NA
"1122",562,"Child and Family Guidance Center","Total number of interns from Psy.D. programs:","4","5",NA
"1123",562,"Child and Family Guidance Center","Total number of interns from Ed.D. programs:","0","0",NA
"1124",562,"Child and Family Guidance Center","Number of interns that come from a Clinical Psychology program","5","6",NA
"1125",562,"Child and Family Guidance Center","Number of interns that come from a Counseling Psychology program","0","0",NA
"1126",562,"Child and Family Guidance Center","Number of interns that come from a School Psychology program","1","0",NA
"1127",562,"Child and Family Guidance Center","Range of integrated assessment reports: lowest number of reports written","6","10",NA
"1128",562,"Child and Family Guidance Center","Range of integrated assessment reports: highest number of reports written","103","31",NA
"1129",618,"Child Guidance Center of Southern Connecticut","Number of Completed Applications:","61","54",NA
"1130",618,"Child Guidance Center of Southern Connecticut","Number of applicants invited for interviews:","23","29",NA
"1131",618,"Child Guidance Center of Southern Connecticut","Total number of interns:","4","3",NA
"1132",618,"Child Guidance Center of Southern Connecticut","Total number of interns from APA/CPA accredited programs:","4","3",NA
"1133",618,"Child Guidance Center of Southern Connecticut","Total number of interns from Ph.D. programs:","0","0",NA
"1134",618,"Child Guidance Center of Southern Connecticut","Total number of interns from Psy.D. programs:","4","3",NA
"1135",618,"Child Guidance Center of Southern Connecticut","Total number of interns from Ed.D. programs:","0","0",NA
"1136",618,"Child Guidance Center of Southern Connecticut","Number of interns that come from a Clinical Psychology program","4","3",NA
"1137",618,"Child Guidance Center of Southern Connecticut","Number of interns that come from a Counseling Psychology program","0","0",NA
"1138",618,"Child Guidance Center of Southern Connecticut","Number of interns that come from a School Psychology program","0","0",NA
"1139",618,"Child Guidance Center of Southern Connecticut","Range of integrated assessment reports: lowest number of reports written","1","1",NA
"1140",618,"Child Guidance Center of Southern Connecticut","Range of integrated assessment reports: highest number of reports written","2","2",NA
"1141",462,"Children's Hospital Colorado","Number of Completed Applications:","288","213",NA
"1142",462,"Children's Hospital Colorado","Number of applicants invited for interviews:","50","47",NA
"1143",462,"Children's Hospital Colorado","Total number of interns:","6","6",NA
"1144",462,"Children's Hospital Colorado","Total number of interns from APA/CPA accredited programs:","6","6",NA
"1145",462,"Children's Hospital Colorado","Total number of interns from Ph.D. programs:","4","5",NA
"1146",462,"Children's Hospital Colorado","Total number of interns from Psy.D. programs:","2","1",NA
"1147",462,"Children's Hospital Colorado","Total number of interns from Ed.D. programs:","0","0",NA
"1148",462,"Children's Hospital Colorado","Number of interns that come from a Clinical Psychology program","6","5",NA
"1149",462,"Children's Hospital Colorado","Number of interns that come from a Counseling Psychology program","0","0",NA
"1150",462,"Children's Hospital Colorado","Number of interns that come from a School Psychology program","0","1",NA
"1151",462,"Children's Hospital Colorado","Range of integrated assessment reports: lowest number of reports written","12","8",NA
"1152",462,"Children's Hospital Colorado","Range of integrated assessment reports: highest number of reports written","45","79",NA
"1153",448,"Children's Hospital of Eastern Ontario","Number of Completed Applications:","46","45","44"
"1154",448,"Children's Hospital of Eastern Ontario","Number of applicants invited for interviews:","25","25","22"
"1155",448,"Children's Hospital of Eastern Ontario","Total number of interns:","4","4","4"
"1156",448,"Children's Hospital of Eastern Ontario","Total number of interns from APA/CPA accredited programs:","4","4","4"
"1157",448,"Children's Hospital of Eastern Ontario","Total number of interns from Ph.D. programs:","4","4","4"
"1158",448,"Children's Hospital of Eastern Ontario","Total number of interns from Psy.D. programs:","0","0","0"
"1159",448,"Children's Hospital of Eastern Ontario","Total number of interns from Ed.D. programs:","0","0","0"
"1160",448,"Children's Hospital of Eastern Ontario","Number of interns that come from a Clinical Psychology program","4","3","4"
"1161",448,"Children's Hospital of Eastern Ontario","Number of interns that come from a Counseling Psychology program","0","0","0"
"1162",448,"Children's Hospital of Eastern Ontario","Number of interns that come from a School Psychology program","0","1","0"
"1163",448,"Children's Hospital of Eastern Ontario","Range of integrated assessment reports: lowest number of reports written","17","18","17"
"1164",448,"Children's Hospital of Eastern Ontario","Range of integrated assessment reports: highest number of reports written","57","72","63"
"1165",289,"Children's Hospital of Michigan","Number of Completed Applications:","75","57","60"
"1166",289,"Children's Hospital of Michigan","Number of applicants invited for interviews:","28","28","27"
"1167",289,"Children's Hospital of Michigan","Total number of interns:","4","4","4"
"1168",289,"Children's Hospital of Michigan","Total number of interns from APA/CPA accredited programs:","4","4","4"
"1169",289,"Children's Hospital of Michigan","Total number of interns from Ph.D. programs:","2","3","3"
"1170",289,"Children's Hospital of Michigan","Total number of interns from Psy.D. programs:","2","1","1"
"1171",289,"Children's Hospital of Michigan","Total number of interns from Ed.D. programs:","0","0","0"
"1172",289,"Children's Hospital of Michigan","Number of interns that come from a Clinical Psychology program","4","4","4"
"1173",289,"Children's Hospital of Michigan","Number of interns that come from a Counseling Psychology program","0","0","0"
"1174",289,"Children's Hospital of Michigan","Number of interns that come from a School Psychology program","0","0","0"
"1175",289,"Children's Hospital of Michigan","Range of integrated assessment reports: lowest number of reports written","50","17","22"
"1176",289,"Children's Hospital of Michigan","Range of integrated assessment reports: highest number of reports written","146","107","84"
"1177",336,"Children's Hospital of Orange County","Number of Completed Applications:","160",NA,NA
"1178",336,"Children's Hospital of Orange County","Number of applicants invited for interviews:","30",NA,NA
"1179",336,"Children's Hospital of Orange County","Total number of interns:","4",NA,NA
"1180",336,"Children's Hospital of Orange County","Total number of interns from APA/CPA accredited programs:","4",NA,NA
"1181",336,"Children's Hospital of Orange County","Total number of interns from Ph.D. programs:","4",NA,NA
"1182",336,"Children's Hospital of Orange County","Total number of interns from Psy.D. programs:",NA,NA,NA
"1183",336,"Children's Hospital of Orange County","Total number of interns from Ed.D. programs:",NA,NA,NA
"1184",336,"Children's Hospital of Orange County","Number of interns that come from a Clinical Psychology program","4",NA,NA
"1185",336,"Children's Hospital of Orange County","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"1186",336,"Children's Hospital of Orange County","Number of interns that come from a School Psychology program",NA,NA,NA
"1187",336,"Children's Hospital of Orange County","Range of integrated assessment reports: lowest number of reports written","20",NA,NA
"1188",336,"Children's Hospital of Orange County","Range of integrated assessment reports: highest number of reports written","38",NA,NA
"1189",14,"Children's Hospitals and Clinics of Minnesota","Number of Completed Applications:","97","67",NA
"1190",14,"Children's Hospitals and Clinics of Minnesota","Number of applicants invited for interviews:","26","26",NA
"1191",14,"Children's Hospitals and Clinics of Minnesota","Total number of interns:","3","3",NA
"1192",14,"Children's Hospitals and Clinics of Minnesota","Total number of interns from APA/CPA accredited programs:","3","3",NA
"1193",14,"Children's Hospitals and Clinics of Minnesota","Total number of interns from Ph.D. programs:","3","3",NA
"1194",14,"Children's Hospitals and Clinics of Minnesota","Total number of interns from Psy.D. programs:","0","0",NA
"1195",14,"Children's Hospitals and Clinics of Minnesota","Total number of interns from Ed.D. programs:","0","0",NA
"1196",14,"Children's Hospitals and Clinics of Minnesota","Number of interns that come from a Clinical Psychology program","3","3",NA
"1197",14,"Children's Hospitals and Clinics of Minnesota","Number of interns that come from a Counseling Psychology program","0","0",NA
"1198",14,"Children's Hospitals and Clinics of Minnesota","Number of interns that come from a School Psychology program","0","0",NA
"1199",14,"Children's Hospitals and Clinics of Minnesota","Range of integrated assessment reports: lowest number of reports written","10","23",NA
"1200",14,"Children's Hospitals and Clinics of Minnesota","Range of integrated assessment reports: highest number of reports written","124","43",NA
"1201",845,"Children's Institute, Inc.","Number of Completed Applications:","139",NA,NA
"1202",845,"Children's Institute, Inc.","Number of applicants invited for interviews:","47",NA,NA
"1203",845,"Children's Institute, Inc.","Total number of interns:","10",NA,NA
"1204",845,"Children's Institute, Inc.","Total number of interns from APA/CPA accredited programs:","10",NA,NA
"1205",845,"Children's Institute, Inc.","Total number of interns from Ph.D. programs:","2",NA,NA
"1206",845,"Children's Institute, Inc.","Total number of interns from Psy.D. programs:","8",NA,NA
"1207",845,"Children's Institute, Inc.","Total number of interns from Ed.D. programs:","0",NA,NA
"1208",845,"Children's Institute, Inc.","Number of interns that come from a Clinical Psychology program","10",NA,NA
"1209",845,"Children's Institute, Inc.","Number of interns that come from a Counseling Psychology program","0",NA,NA
"1210",845,"Children's Institute, Inc.","Number of interns that come from a School Psychology program","0",NA,NA
"1211",845,"Children's Institute, Inc.","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1212",845,"Children's Institute, Inc.","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1213",34,"Children's Mercy Kansas City","Number of Completed Applications:","104","112",NA
"1214",34,"Children's Mercy Kansas City","Number of applicants invited for interviews:","28","25",NA
"1215",34,"Children's Mercy Kansas City","Total number of interns:","3","3",NA
"1216",34,"Children's Mercy Kansas City","Total number of interns from APA/CPA accredited programs:","3","3",NA
"1217",34,"Children's Mercy Kansas City","Total number of interns from Ph.D. programs:","3","3",NA
"1218",34,"Children's Mercy Kansas City","Total number of interns from Psy.D. programs:","0","0",NA
"1219",34,"Children's Mercy Kansas City","Total number of interns from Ed.D. programs:","0","0",NA
"1220",34,"Children's Mercy Kansas City","Number of interns that come from a Clinical Psychology program","2","2",NA
"1221",34,"Children's Mercy Kansas City","Number of interns that come from a Counseling Psychology program","1","1",NA
"1222",34,"Children's Mercy Kansas City","Number of interns that come from a School Psychology program","0","0",NA
"1223",34,"Children's Mercy Kansas City","Range of integrated assessment reports: lowest number of reports written","10","16",NA
"1224",34,"Children's Mercy Kansas City","Range of integrated assessment reports: highest number of reports written","31","28",NA
"1225",841,"Children's National Medical Center","Number of Completed Applications:","183","170",NA
"1226",841,"Children's National Medical Center","Number of applicants invited for interviews:","42","42",NA
"1227",841,"Children's National Medical Center","Total number of interns:","4","4",NA
"1228",841,"Children's National Medical Center","Total number of interns from APA/CPA accredited programs:","4","4",NA
"1229",841,"Children's National Medical Center","Total number of interns from Ph.D. programs:","4","4",NA
"1230",841,"Children's National Medical Center","Total number of interns from Psy.D. programs:","0","0",NA
"1231",841,"Children's National Medical Center","Total number of interns from Ed.D. programs:","0","0",NA
"1232",841,"Children's National Medical Center","Number of interns that come from a Clinical Psychology program","4","4",NA
"1233",841,"Children's National Medical Center","Number of interns that come from a Counseling Psychology program","0","0",NA
"1234",841,"Children's National Medical Center","Number of interns that come from a School Psychology program","0","0",NA
"1235",841,"Children's National Medical Center","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"1236",841,"Children's National Medical Center","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"1237",114,"Christian Psychotherapy Services","Number of Completed Applications:","55","60",NA
"1238",114,"Christian Psychotherapy Services","Number of applicants invited for interviews:","7","5",NA
"1239",114,"Christian Psychotherapy Services","Total number of interns:","2","0",NA
"1240",114,"Christian Psychotherapy Services","Total number of interns from APA/CPA accredited programs:","1",NA,NA
"1241",114,"Christian Psychotherapy Services","Total number of interns from Ph.D. programs:","0",NA,NA
"1242",114,"Christian Psychotherapy Services","Total number of interns from Psy.D. programs:","2",NA,NA
"1243",114,"Christian Psychotherapy Services","Total number of interns from Ed.D. programs:","0",NA,NA
"1244",114,"Christian Psychotherapy Services","Number of interns that come from a Clinical Psychology program","2",NA,NA
"1245",114,"Christian Psychotherapy Services","Number of interns that come from a Counseling Psychology program","0",NA,NA
"1246",114,"Christian Psychotherapy Services","Number of interns that come from a School Psychology program","0",NA,NA
"1247",114,"Christian Psychotherapy Services","Range of integrated assessment reports: lowest number of reports written","30",NA,NA
"1248",114,"Christian Psychotherapy Services","Range of integrated assessment reports: highest number of reports written","45",NA,NA
"1249",548,"Cincinnati Children's Hospital Medical Center","Number of Completed Applications:","93","108",NA
"1250",548,"Cincinnati Children's Hospital Medical Center","Number of applicants invited for interviews:","25","25",NA
"1251",548,"Cincinnati Children's Hospital Medical Center","Total number of interns:","5","5",NA
"1252",548,"Cincinnati Children's Hospital Medical Center","Total number of interns from APA/CPA accredited programs:","5","5",NA
"1253",548,"Cincinnati Children's Hospital Medical Center","Total number of interns from Ph.D. programs:","5","5",NA
